CustAcct,CustomerName,ItemCode,ItemType,ItemDescription,ItemExtendedDescription,ItemCategory,CategoryDescription,ItemSubCat,SubCatDescription,SalesClass,CPTaxFlag,CPComFlag,PriceUnit,ListPrice,CurrentPrice,PriceOpt,PriceSource,CurPriceMargin,CurRebateFlag,CurRebateCost,LastPricePaid,LastPriceMargin,LastQtyOrdered,StockUnit,VMIParStock,FirstSaleDate,LastSaleDate,NextSaleDate,CPPrintOnOrderForm,CPPriceOptDesc,CPPriceCtrl,CPPriceOpt,CPPriceBrkt,CPPricePct,CPSpecialPrice,SpecialPriceChgFlag,SpecialPriceMargin,CPNotesDate,CPNotes1,CPNotes2,CPNotes3,CPNotesAddToOrder,MSDSReqdFlag,MSDSCode,MSDSDescription,MSDSDueFlag,MSDSSentFlag,MSDSSentDate,CorpMaxOrderQty,CorpCurrentBudgetQty,CorpLastBudgetQty,SalesmanName,SupplierAcct,SmanCode,SupplierName,CustomerPartNum,SupplierPartNum,JMCatItemFlag,PricingClassDesc,PricingClassCode,CustID,ItemID,ItemSubCatID,SmanID,VendorID,,
100001,UNLIMITED FLORIDA SALES,ACS-T-460-CS,I,6X9 GENERAL PURPOSE SCOURING,PAD 6/10,0,,110-E,SPONGES,,N,Y,Each,20.98,13.49,P30,P30  CProd,30.0222,N,0,,,,CASE,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,2/26/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,TRELI100,10,ACS,,S096,Y,(UnAssigned),,10002,111089,697,11,10505,,
100001,UNLIMITED FLORIDA SALES,HD-REN07109-MS,I,LAVENDER ALL PURPOSE 4/1,,0,,130-F,CHEMICAL ALL-PURPOSE CLEANER,,N,Y,CS,68.49,37.96,P30,P30  CProd,30.0053,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,2/26/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,AMSAN100,10,THE HOME DEPOT PRO INSTITUTIONAL,,REN07109-MS,Y,(UnAssigned),,10002,111199,624,11,10432,,
100001,UNLIMITED FLORIDA SALES,HD-REN07108-MS,I,LAVENDER MULTI PURPOSE 12QTS,,0,,130-F,CHEMICAL ALL-PURPOSE CLEANER,,N,Y,CS,88,56.57,P30,P30  CProd,29.9982,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,2/26/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,AMSAN100,10,THE HOME DEPOT PRO INSTITUTIONAL,,REN07108-MS,Y,(UnAssigned),,10002,111333,624,11,10432,,
100001,UNLIMITED FLORIDA SALES,HD-REN02813-CS,I,23% HYDROCHLORIC BOWL CLEANER,32 OZ 12/CS,0,,130-H,CHEMICAL BOWL CLEANER,,N,Y,CS,71.07,45.69,P30,P30  CProd,30.0066,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,2/26/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,AMSAN100,10,THE HOME DEPOT PRO INSTITUTIONAL,,REN02813-MS,Y,(UnAssigned),,10002,111423,626,11,10432,,
100001,UNLIMITED FLORIDA SALES,HD-REN03945-CS,I,DUO SWEEP NON FLAG ANGLE BROOM,54 IN,0,,110-B,BROOMS,,N,Y,Each,19.98,12.84,P30,P30  CProd,29.9844,N,0,,,,Each,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,2/26/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,AMSAN100,10,THE HOME DEPOT PRO INSTITUTIONAL,,REN03945,Y,(UnAssigned),,10002,111580,693,11,10432,,
100355,C & R MAINTENANCE INC.,HD-44571-CS,I,SOFTSOAP 7.5oz ANTIBACTERIAL,6/CS,0,,130-A,CHEMICAL LOTION SOAP,,Y,Y,CS,43,29.77,S,S    CProd,53.5102,N,0,29.77,35.0017,1,CS,0,11/2/2012,7/29/2013,12/10/2013,Y,Use Special Price,S,S,,0,29.77,+,35,11/1/2012,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,AMSAN100,10,THE HOME DEPOT PRO INSTITUTIONAL,,,N,(UnAssigned),,10006,104962,618,11,10432,,
100355,C & R MAINTENANCE INC.,CF-3860-150B-CS,I,38X60 1.5 MIL BLACK CANLINER,100/CS,0,,120-A,CANLINER LOW LINEAR,,Y,Y,CS,62.82,30.27,S,S    CProd,6.6072,N,0,26.94,24.6845,1,CS,0,7/29/2013,7/29/2013,,Y,Use Special Price,S,S,,0,30.27,+,24.6845,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,COAST120,10,COASTAL FILMS OF FLORIDA,,3860-150B,Y,(UnAssigned),,10006,110297,674,11,10649,,
100356,ACTION GRAPHIX,BOX161616-SC-EA,I,"CORRUGATED BOX SCORED @14""&12""",,0,,340-A,BOXES CORRUGATED CARTON,,N,Y,EA,2.61,1.41,S,S    CProd,-11.0638,N,0,1.22,35.2459,15,EA,0,4/14/2008,4/14/2008,,Y,Use Special Price,S,S,,0,1.41,+,27.8689,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,BOXPAC,10,"BOX ACQUISITIONS, LLC",,10124575,Y,(UnAssigned),,10007,104347,722,11,10067,,
100356,ACTION GRAPHIX,BOX-181212S-EA,I,CORRUGATED BOX 18x12x12,"SCORED @ 6"",8"" & 10""",0,,340-A,BOXES CORRUGATED CARTON,,N,Y,EA,2.97,1.01,S,S    CProd,-32.1287,N,0,0.92,20.6522,75,EA,0,6/14/2006,5/23/2013,11/10/2016,Y,Use Special Price,S,S,,0,1.01,+,20.6522,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,BOXPAC,10,"BOX ACQUISITIONS, LLC",,181212S,Y,(UnAssigned),,10007,104349,722,11,10067,,
100356,ACTION GRAPHIX,BB-MB-24-40#-RL,I,KRAFT PAPER 900',,0,,330-H,PAPER KRAFT ROLLS,,N,Y,RL,27.87,16,S,S    CProd,-13.75,N,0,16,33.6875,2,RL,0,2/17/2011,10/18/2012,2/16/2013,Y,Use Special Price,S,S,,0,16,+,30.8125,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,BOCBOA,10,"BOCKS BOARD PACKAGING,INC",,"24""-40#",Y,(UnAssigned),,10007,105652,732,11,10066,,
100356,ACTION GRAPHIX,ST-24X36-50#-BD,I,"24"" X 36"" 50# NEWSPRINT",,0,,330-I,PAPER NEWSPRINT,,N,Y,BD,45.91,34.2,S,S    CProd,6.6959,N,0,34.2,47.3684,2,BD,0,4/14/2008,4/5/2013,7/29/2016,Y,Use Special Price,S,S,,0,34.2,+,35,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,BOCBOA,10,"BOCKS BOARD PACKAGING,INC",,GRD24X36,Y,(UnAssigned),,10007,106302,733,11,10066,,
100363,CAIN AND BULTMAN INC.,ADH-EX238-EA,I,"2"" PREMIUM TAPE DISPENSER",,0,,310-E,TAPE DISPENSERS,,Y,Y,EA,12.9,13.01,S,S    CProd,20.6764,N,0,13.01,24.9808,2,EA,0,1/17/2013,2/11/2014,,Y,Use Special Price,S,S,,0,13.01,+,24.9808,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,ADHTAP,24,ADHESIVE TAPE PRODUCTS,,EC-238-01,Y,(UnAssigned),,10009,104488,753,69,10036,,
100363,CAIN AND BULTMAN INC.,AT-RG300-34-CS,I,18MM X55MM FILAMENT TAPE 24/CS,,0,,310-B,TAPE FILAMENT,,Y,Y,RL,165.33,1.63,S,S    CProd,-4464.4172,N,0,1.63,20.8589,96,CS,0,3/14/2013,10/22/2013,,Y,Use Special Price,S,S,,0,1.63,+,20.8589,2/19/2013,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,INTTAP,24,INTERTAPE POLYMER CORP.,,RG300.40,Y,(UnAssigned),,10009,104666,750,69,10125,,
100363,CAIN AND BULTMAN INC.,ID-CM02024S-EA,I,#24 4-PLY COTTON MOPHEAD,,0,,110-A,MOPS,,Y,Y,EA,4.31,4.31,P35,P35  CProd,35.0348,N,0,3.19,34.953,1,EA,0,11/19/2015,3/5/2018,7/2/2018,Y,,P35,P,,35,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,D07660,Y,(UnAssigned),,10009,104772,692,69,10306,,
100363,CAIN AND BULTMAN INC.,ID-CM02032S-EA,I,#32 4-PLY COTTON MOPHEAD,,0,,110-A,MOPS,,Y,Y,EA,6.12,6.12,i,i    Cust,40.0327,N,0,4.69,21.7484,3,EA,0,3/5/2018,3/22/2023,8/10/2023,Y,(Use Cust Default),,,,,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,D07670,Y,(UnAssigned),,10009,104773,692,69,10306,,
100363,CAIN AND BULTMAN INC.,ID-1203NB-EA,I,QUICK-WAY JANITOR MOP HANDLE,,0,,110-C,MOP HANDLES,,Y,Y,EA,15.96,9.57,P25,P25  CProd,24.9739,N,0,7.59,25.0329,2,EA,0,4/14/2017,7/8/2021,6/16/2022,Y,,P25,P,,25,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,1203NB,Y,(UnAssigned),,10009,104784,695,69,10306,,
100363,CAIN AND BULTMAN INC.,ID-10J10-CS,I,10oz WHITE FOAM CUP,DART 1000/CS,0,,220-A,CUPS FOAM,,Y,Y,CS,0,57.89,S,S    CProd,31.0244,N,0,57.89,31.0244,2,CS,0,9/12/2012,10/27/2023,3/28/2024,Y,Use Special Price,S,S,,0,57.89,+,27.915,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,364006,Y,(UnAssigned),,10009,105033,653,69,10306,,
100363,CAIN AND BULTMAN INC.,ID-OC095504-CS,I,ORANGE HAND CLEANER W/PUMICE,4/1 GAL,0,,130-A,CHEMICAL LOTION SOAP,,Y,Y,CS,179.82,87.2,S,S    CProd,17.7523,N,0,87.2,25,2,CS,0,9/12/2012,10/27/2023,6/25/2024,Y,Use Special Price,S,S,,0,87.2,+,25,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,OC095504,Y,(UnAssigned),,10009,105285,618,69,10306,,
100363,CAIN AND BULTMAN INC.,WP-SBF06-CS,I,"5"" STRETCH FILM 120GAX700'",12/CS,0,,350-D,STRETCH FILM HAND,,Y,Y,CS,118.86,84.99,S,S    CProd,62.125,N,0,84.99,20.0024,2,CS,0,3/14/2013,10/2/2014,3/13/2015,Y,Use Special Price,S,S,,0,84.99,+,20,10/24/2012,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,WESPLA,24,WESTERN PLASTICS,,SBF06,Y,(UnAssigned),,10009,105366,738,69,10229,,
100363,CAIN AND BULTMAN INC.,WP-18-80-CS,I,STRETCH FILM 20.3 MIC X 1500',4/CS,0,,350-D,STRETCH FILM HAND,,Y,Y,CS,101.62,68.11,S,S    CProd,30.0543,N,0,62.23,30.0016,1,CS,0,7/3/2013,3/6/2014,7/7/2014,Y,Use Special Price,S,S,,0,68.11,+,29.9983,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,WESPLA,24,WESTERN PLASTICS,,PSF03,Y,(UnAssigned),,10009,105434,738,69,10229,,
100363,CAIN AND BULTMAN INC.,KRY-B04-BX,I,4oz BOWL BLOCKS W/HANGER,12/CS,0,,130-I,BOWL BLOCKS & URINAL SCREENS,,Y,Y,BX,11.74,10.56,S,S    CProd,27.7652,N,0,10.56,27.7652,2,BX,0,3/4/2016,10/27/2023,2/11/2024,Y,Use Special Price,S,S,,0,10.56,+,27.7652,3/3/2016,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,LAGASS,24,ESSENDANT RECEIVABLES INC.,,KRY-B04,Y,(UnAssigned),,10009,105525,627,69,10137,,
100363,CAIN AND BULTMAN INC.,LPS-PQ12BL-BX,I,4.5X5.5 PACKING SLIP 1/4 FACE,,0,,300-I,PACKING LIST ENVELOPES,,Y,Y,BX,30.71,22.52,S,S    CProd,41.6963,N,0,22.52,25,2,BX,0,3/29/2013,4/17/2014,5/9/2014,Y,Use Special Price,S,S,,0,22.52,+,25,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,LPSIND,24,LPS INDUSTRIES,,PQ12BL,Y,(UnAssigned),,10009,105592,747,69,10142,,
100363,CAIN AND BULTMAN INC.,BB-MB-48-40#-RL,I,KRAFT PAPER 900',,0,,330-H,PAPER KRAFT ROLLS,,Y,Y,RL,57.89,57.89,i,i    Cust,37.1049,N,0,33.74,23.8886,1,RL,0,10/27/2023,10/27/2023,,Y,(Use Cust Default),,,,,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,BOCBOA,24,"BOCKS BOARD PACKAGING,INC",,810857020089,Y,(UnAssigned),,10009,105658,732,69,10066,,
100363,CAIN AND BULTMAN INC.,SB-BLEACH-CS,I,HOUSEHOLD BLEACH 6% 6/1GL,128oz,0,,130-M,CHEMICAL BLEACH,,Y,Y,CS,38.8,22.56,S,S    CProd,14.0071,N,0,22.56,20.523,1,CS,0,10/30/2015,10/27/2023,12/12/2023,Y,Use Special Price,S,S,,0,22.56,+,24.5567,10/29/2015,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,G00077,Y,(UnAssigned),,10009,106038,635,69,10306,,
100363,CAIN AND BULTMAN INC.,ST-518921-EA,I,20cu FT LOOSE FILL,,0,,330-B,FOAM PEANUTS,,Y,Y,BG,29.11,16.53,S,S    CProd,-23.291,N,0,15.6,25,1,BG,0,1/17/2013,2/13/2014,4/3/2014,Y,Use Special Price,S,S,,0,16.53,+,25,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,STOROP,24,"STOROPACK, INC.",,518921,Y,(UnAssigned),,10009,106323,756,69,10199,,
100363,CAIN AND BULTMAN INC.,BOX-48X40-EA,I,48x40 CORRUGATED SHEETS,200LB TEST,0,,340-B,BOXES CORRUGATED SHEETS,,Y,Y,EA,4.25,2.55,S,S    CProd,36.0784,N,0,0.92,25,25,EA,0,1/17/2013,1/17/2013,,N,Use Special Price,S,S,,0,2.55,+,25,9/18/2012,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,BOXPAC,24,"BOX ACQUISITIONS, LLC",,681052,Y,(UnAssigned),,10009,106550,723,69,10067,,
100363,CAIN AND BULTMAN INC.,ST-S12P12-BD,I,"1/2"" X 12"" X 250' BUBBLE WRAP",,0,,330-D,BUBBLE,,Y,Y,BD,100.82,61.46,S,S    CProd,-6.6222,N,0,61.46,27.9043,1,BD,0,6/18/2013,3/17/2014,4/4/2014,Y,Use Special Price,S,S,,0,61.46,+,27.9074,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,STOROP,24,"STOROPACK, INC.",,519283,Y,(UnAssigned),,10009,106777,725,69,10199,,
100363,CAIN AND BULTMAN INC.,ID-L00028--CS,I,VB PINK LOTION SOAP 4/1GL,,0,,130-A,CHEMICAL LOTION SOAP,,Y,Y,CS,68.49,44.03,P30,P30  CProd,30.0023,N,0,41.64,29.9952,0.5,CS,0,2/7/2024,2/7/2024,,Y,30% Profit Margin,P30,P,,30,0,+,0,2/6/2024,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,L00028,Y,(UnAssigned),,10009,107351,618,69,10306,,
100363,CAIN AND BULTMAN INC.,DP-HC-900-DZ,I,JIFFI BOX CUTTER,,0,,300-D,BOX CUTTERS/BLADES,,Y,Y,DZ,12.2,9.99,S,S    CProd,27.2272,N,0,9.99,66.3664,4,DZ,0,6/11/2013,6/10/2014,,Y,Use Special Price,S,S,,0,9.99,+,66.3664,2/18/2013,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,HC-900,Y,(UnAssigned),,10009,107712,771,69,10306,,
100363,CAIN AND BULTMAN INC.,ID-315080-BX,I,"5"" RED/WHITE COFFEE STIRRERS",10/100/BX,0,,200-A,STRAWS,,Y,Y,BX,2.38,1.8,S,S    CProd,48.7222,N,0,1.8,48.7222,10,BX,0,9/12/2012,3/17/2020,9/21/2032,Y,Use Special Price,S,S,,0,1.8,+,29.9444,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,315080,Y,(UnAssigned),,10009,109637,685,69,10306,,
100363,CAIN AND BULTMAN INC.,TYCVLH4348-16N,I,43X48 16MIC NATURAL  CANLINER,200/CS,0,,120-B,CANLINER HIGH DENSITY,,Y,Y,CS,53.04,34.1,S,S    CProd,30,N,0,34.1,30,1,CS,0,9/12/2012,4/18/2024,6/12/2024,Y,Use Special Price,S,S,,0,34.1,+,30,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,TYCVLH4348-16N,Y,(UnAssigned),,10009,109788,673,69,10432,,
100363,CAIN AND BULTMAN INC.,CF-2433-06N-CS,I,24X33 6 MIC NATURAL,1000/CS (12-16 GALLON),0,,120-B,CANLINER HIGH DENSITY,,Y,Y,CS,57.96,22.27,S,S    CProd,-17.1082,N,0,22.27,25.0112,1,CS,0,9/3/2014,5/19/2016,12/13/2016,Y,Use Special Price,S,S,,0,22.27,+,25.0112,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,TYCVLH2433-06N,Y,(UnAssigned),,10009,109800,673,69,10432,,
100363,CAIN AND BULTMAN INC.,ID-VB2433-08N-CS,I,24X33 8 MIC NATURAL,1000/CS (13-16 GALLON),0,,120-B,CANLINER HIGH DENSITY,,Y,Y,cs,76.36,23.27,S,S    CProd,-47.6579,N,0,23.27,25.1397,2,CS,0,8/23/2016,3/30/2022,4/5/2023,Y,Use Special Price,S,S,,0,23.27,+,25.1397,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,VB2433-08N,Y,(UnAssigned),,10009,110285,673,69,10432,,
100363,CAIN AND BULTMAN INC.,ID-SPA9757-EA,I,SPARTAN FOAM SOAP BLK DISP,LITE N FOAMY,0,,140-H,DISPENSERS SOAP,,Y,Y,Each,27.22,0,S,S    CProd,0,N,0,0,0,10,EA,0,3/25/2016,3/25/2016,,Y,Use Special Price,S,S,,0,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,9757,Y,(UnAssigned),,10009,110350,632,69,10306,,
100363,CAIN AND BULTMAN INC.,HD-ECI9-2JRT-CS,I,"9"" 2-PLY JR JUMBO TISSUE 12/CS","3.35""X1000' LEED CERTIFIED",0,,100-G,PAPERTOILET TISSUE JUMBO,,Y,Y,CS,48.31,21.32,S,S    CProd,-1.97,N,0,21.32,25,1,CS,0,9/23/2016,9/18/2017,3/17/2018,Y,Use Special Price,S,S,,0,21.32,+,25,9/22/2016,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,ECI9-2JRT,N,(UnAssigned),,10009,110353,596,69,10432,,
100363,CAIN AND BULTMAN INC.,ID-VBCP2609-CS,I,CENTERPULL TOWEL 2 PLY 8X600,7.6X9  SHEETS 6/CS,0,,100-L,PAPER CENTER PULL,,Y,Y,CS,45.87,38,S,S    CProd,45.6842,N,0,38,49.3421,1,CS,0,7/18/2013,10/30/2015,11/28/2015,Y,Use Special Price,S,S,,0,38,+,55.3158,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,VBCP2609,Y,(UnAssigned),,10009,110378,646,69,10306,,
100363,CAIN AND BULTMAN INC.,HD-ECIB-800-6-CS,I,RENOWN ROLL TOWEL WHITE,6X8006/CS,0,,100-A,PAPER ROLL TOWEL WHITE,,Y,Y,CS,80.13,46.66,S,S    CProd,22.7175,N,0,46.66,22.7175,1,CS,0,11/13/2015,4/18/2024,5/6/2024,Y,Use Special Price,S,S,,0,46.66,+,28.8462,11/12/2015,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,ECIB-800-6,N,(UnAssigned),,10009,110383,590,69,10432,,
100363,CAIN AND BULTMAN INC.,ID-315204-CS,I,CRANBERRY HAIR AND BODY FOAM,4/1,0,,130-B,CHEMICAL FOAM SOAP,,Y,Y,CS,131.73,107.78,P45,P45  CProd,44.9991,N,0,78.4,45,1,CS,0,3/25/2016,5/11/2017,,Y,,P45,P,,45,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,DADEP100,24,DADE PAPER,,315204,Y,(UnAssigned),,10009,110498,619,69,10306,,
100363,CAIN AND BULTMAN INC.,HD-REN05118-EA,I,RENOWN CHEMICAL RESISTANT,"TRIGGER SPRAYER 9-7/8""",0,,200-H,BOTTLES & JUGS,,Y,Y,EA,3.11,1.1,S,S    CProd,-27.2727,N,0,1.1,24.5455,4,EA,0,10/30/2015,10/30/2015,,Y,Use Special Price,S,S,,0,1.1,+,24.5455,10/29/2015,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,REN05118,Y,(UnAssigned),,10009,110532,713,69,10432,,
100363,CAIN AND BULTMAN INC.,HD-REN03012-BX,I,FLAT URINAL SCREEN BLUE-BUBBLE,GUM,0,,130-I,BOWL BLOCKS & URINAL SCREENS,,Y,Y,BX,19.87,20,S,S    CProd,55.3,N,0,20,63.45,2,BX,0,3/5/2018,3/5/2018,,Y,Use Special Price,S,S,,0,20,+,63.45,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,REN03012,Y,(UnAssigned),,10009,110579,627,69,10432,,
100363,CAIN AND BULTMAN INC.,HD-REN02615-CS,I,36x5 DUST MOP FRAME,,0,,110-D,DUST MOPS,,Y,Y,Each,6.98,4.19,S,S    CProd,25.0597,N,0,4.19,25.0597,1,Each,0,2/3/2016,2/4/2016,,Y,Use Special Price,S,S,,0,4.19,+,25.0597,2/2/2016,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,REN02615,Y,(UnAssigned),,10009,110853,696,69,10432,,
100363,CAIN AND BULTMAN INC.,HD-REN07109-MS,I,LAVENDER ALL PURPOSE 4/1,,0,,130-F,CHEMICAL ALL-PURPOSE CLEANER,,Y,Y,CS,68.49,40.56,S,S    CProd,34.4921,N,0,40.56,9.8619,2,CS,0,10/1/2015,6/8/2023,7/27/2024,Y,Use Special Price,S,S,,0,40.56,+,28.9941,9/30/2015,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,REN07109-MS,Y,(UnAssigned),,10009,111199,624,69,10432,,
100363,CAIN AND BULTMAN INC.,HD-REN02319-CS,I,5x24 COTTON DUST MOPHEAD,,0,,110-D,DUST MOPS,,Y,Y,Each,16.69,5.5,S,S    CProd,29.4545,N,0,,,,EA,0,,,,Y,Use Special Price,S,S,,0,5.5,+,29.4545,1/15/2018,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,,Y,(UnAssigned),,10009,111204,696,69,10432,,
100363,CAIN AND BULTMAN INC.,HD-REN06148-CS,I,PREMIUM BATH TISSUE 2 PLY 80/C,550 PER ROLL,0,,100-F,PAPER TOILET TISSUE,,Y,Y,CS,119.29,76.69,P30,P30  CProd,30.0039,N,0,76.69,30.0039,2,CS,0,5/7/2021,4/18/2024,6/15/2024,Y,,P30,P,,30,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,AMSAN100,24,THE HOME DEPOT PRO INSTITUTIONAL,,REN06148,Y,(UnAssigned),,10009,111615,595,69,10432,,
100363,CAIN AND BULTMAN INC.,SS-VIPF3CLSM-CS,I,VINYL PF CLEAR 3MIL GLOVES,SMALL 10/100,0,,110-K,VINYL GLOVES,,Y,Y,CS,38.09,24.49,P30,P30  CProd,30.0122,N,0,41.43,30.0024,0.6,CS,0,3/22/2023,3/22/2023,,Y,30% Profit Margin,P30,P,,30,0,+,0,3/20/2023,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,SANEC100,24,SANECK SAFETY,,VIPF-3-CL-SM,Y,(UnAssigned),,10009,111810,718,69,10675,,
100363,CAIN AND BULTMAN INC.,SS-VIPF3CLXL-CS,I,VINYL PF CLEAR 3MIL GLOVES,XLARGE 10/100,0,,110-K,VINYL GLOVES,,Y,Y,CS,38.09,24.49,P30,P30  CProd,30.0122,N,0,24.64,29.9919,1,CS,0,6/8/2023,8/11/2023,,Y,30% Profit Margin,P30,P,,30,0,+,0,6/7/2023,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,SANEC100,24,SANECK SAFETY,,VIPF-3-CL-XL,Y,(UnAssigned),,10009,111814,718,69,10675,,
100363,CAIN AND BULTMAN INC.,SS-NEPF4BLXL,I,NITRILE 4 MIL GLOVES,XLARGE 10/100,0,,110-J,NITRILE GLOVES,,Y,Y,CS,71.11,45.71,P30,P30  CProd,29.9934,N,0,41.69,30.0072,1,CS,0,8/11/2023,8/11/2023,,Y,30% Profit Margin,P30,P,,30,0,+,0,8/10/2023,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,SANEC100,24,SANECK SAFETY,,NEPF-4-BL-XL,Y,(UnAssigned),,10009,111816,717,69,10675,,
100363,CAIN AND BULTMAN INC.,WP-HCL75-CS,I,"18"" CORELESS STRETCH FILM 1500",HYBRiD80 PRE STRETCHED,0,,350-C,STRETCH FILM PRE-STRETCH,,Y,Y,CS,69.78,42.4,S,S    CProd,25.9434,N,0,42.4,25.9434,2,CS,0,10/27/2023,2/5/2024,,Y,Use Special Price,S,S,,0,42.4,+,25.9434,10/25/2023,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Artie Hardie - Existing,WESPLA,24,WESTERN PLASTICS,,HCL75,Y,(UnAssigned),,10009,112083,737,69,10229,,
