PONumber,PODate,LineNum,LineType,VendorAcct,SupplierPartNum,ItemCode,Description,NumOrdered,ExpReceiveDate,NumReceived,DateReceived,NumBO,BOExpReceiveDate,POCost,Amount,TaxableAmt,TaxFlag,PurchUnitShipWgt,PurchUnitShipCubes,TotalShipWgt,TotalShipCubes,Carrier,StockUnit,PurchUnit,PurchStockMult,StockQtyOrdered,StockQtyReceived,StockQtyBO,PurchCostUnit,PurchCostMult,CostRoundCtrl,StockUnitCost,StockUnitLandedCost,SpecialOrderFlag,SpecialOrderNum,SpecialOrderCustAcct,SpecialOrderCustName,HazMatFlag,HazMatCode,OneTimeCostFlag,,
215470,2/25/2025,1,I,LADPRO,LD-3110-CS,3110,40x15x95 3MIL MATTRESS BAG,1,,1,3/4/2025,0,,100.47,100.47,0,N,0,0,0,0,UPS,CS,CS,1,1,1,0,CS,1,4,100.47,100.47,N,,,,N,,N,,
215470,2/25/2025,2,I,LADPRO,LD-3242-RL,3242,39x9x90 3MIL TWIN MAT BAG,1,,1,3/4/2025,0,,104.66,104.66,0,N,0,0,0,0,UPS,RL,RL,1,1,1,0,RL,1,4,104.66,104.66,N,,,,N,,N,,
215470,2/25/2025,3,I,LADPRO,LD-3115-CS,3115,56x15x95 3MIL MATTRESS BAG,1,,1,3/4/2025,0,,102.74,102.74,0,N,0,0,0,0,UPS,CS,CS,1,1,1,0,CS,1,4,102.74,102.74,N,,,,N,,N,,
215470,2/25/2025,4,I,LADPRO,LD-3244-RL,3244,54X9X90 3 MIL FULL MAT BAG,1,,1,3/4/2025,0,,107.79,107.79,0,N,0,0,0,0,UPS,CS,RL,1,1,1,0,RL,1,4,107.79,107.79,N,,,,N,,N,,
215470,2/25/2025,5,I,LADPRO,LD-3246-CS,3246,60x9x90 3MIL MATTRESS BAG,2,,2,3/4/2025,0,,111.89,223.78,0,N,0,0,0,0,UPS,CS,CS,1,2,2,0,CS,1,4,111.89,111.89,N,,,,N,,N,,
215470,2/25/2025,6,I,LADPRO,LD-3118-RL,3118,62x15x95 QUEEN PILLOW TOP,2,,2,3/4/2025,0,,99.25,198.5,0,N,0,0,0,0,UPS,RL,RL,1,2,2,0,RL,1,4,99.25,99.25,N,,,,N,,N,,
215470,2/25/2025,7,I,LADPRO,LD-3125-CS,3125,82X15X100 3MIL MATTRESS BAG,1,,1,3/4/2025,0,,111.62,111.62,0,N,0,0,0,0,UPS,CS,CS,1,1,1,0,CS,1,4,111.62,111.62,N,,,,N,,N,,
215471,2/25/2025,1,I,AMSAN100,ID-460200-CS,308801885,FOAMYIQ CRANBERRY ICE,2,,2,2/28/2025,0,,38.8,77.6,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,38.8,38.8,N,,,,N,,N,,
215472,2/27/2025,1,I,SANEC100,SA-121852WI-CS,121852WI,WICKETED BREAD BAGS - 12X18,1,,1,3/13/2025,0,,32.27,32.27,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,32.27,32.27,N,,,,N,,N,,
215472,2/27/2025,2,I,SANEC100,SA-131955WI-CS,131955WI,WICKETED BREAD BAGS - 13X19.5,1,,1,3/13/2025,0,,37.04,37.04,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,37.04,37.04,N,,,,N,,N,,
215472,2/27/2025,3,I,SANEC100,SA-141952WI-CS,141952WI,WICKETED BREAD BAGS - 14X19,1,,1,3/13/2025,0,,39,39,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,39,39,N,,,,N,,N,,
215472,2/27/2025,4,I,SANEC100,SA-1020552WI-CS,1020552WI,WICKETED BREAD BAGS - 10X20.5,1,,1,3/13/2025,0,,32.4,32.4,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,32.4,32.4,N,,,,N,,N,,
215472,2/27/2025,5,I,SANEC100,SA-141552WI-CS,141552WI,WICKETED BREAD BAGS - 14X15,1,,1,3/13/2025,0,,29.92,29.92,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,29.92,29.92,N,,,,N,,N,,
215473,2/27/2025,1,I,DADEP100,ID-9PWQR-CS,9PWQR,"9PWQR 9"" LAMINATED PLATE WT",5,,5,2/28/2025,0,,36.07,180.35,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,36.07,36.07,N,,,,N,,N,,
215473,2/27/2025,2,I,DADEP100,ID-6J6-CS,80045,6oz WHITE FOAM CUP(6JL),5,,5,2/28/2025,0,,26.81,134.05,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,26.81,26.81,N,,,,N,,N,,
215473,2/27/2025,3,I,DADEP100,ID-10J10-CS,364006,10oz WHITE FOAM CUP,5,,5,2/28/2025,0,,39.93,199.65,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,39.93,39.93,N,,,,N,,N,,
215473,2/27/2025,4,I,DADEP100,ID-110292A-CS,348146,110292A TORK ADVANCED T/TISSUE,10,,0,2/28/2025,10,,61.63,0,0,N,0,0,0,0,Best Way,CS,CS,1,10,0,10,CS,1,4,61.63,61.63,N,,,,N,,N,,
215474,2/27/2025,1,I,AMSAN100,HD-REN006003-WB,REN006003-WB,BROWN MULTIFOLD TOWEL 4000,25,,25,3/3/2025,0,,26.02,650.5,0,N,0,0,0,0,Best Way,CS,CS,1,25,25,0,CS,1,4,26.02,26.02,N,,,,N,,N,,
215475,2/28/2025,1,I,DADEP100,ID-1029WHT-CS,1029WHT,19X14X4 1/2 SHT CAKE BOX,10,,10,3/3/2025,0,,60.02,600.2,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,60.02,60.02,N,,,,N,,N,,
215475,2/28/2025,2,I,DADEP100,ID-91552-CS,91552,KLEENEX CLEANSER SOAP FOAM,20,,20,3/3/2025,0,,60.23,1204.6,0,N,0,0,0,0,Best Way,CS,CS,1,20,20,0,CS,1,4,60.23,60.23,N,,,,N,,N,,
215475,2/28/2025,3,I,DADEP100,ID-VBFMH93VW-CS,VBFMH93VW,9X9X3.1 TRAY CONT HINGED WHITE,6,,6,3/3/2025,0,,16.87,101.22,0,N,0,0,0,0,Best Way,CS,CS,1,6,6,0,CS,1,4,16.87,16.87,N,,,,N,,N,,
215476,2/28/2025,1,I,WESPLA,WP-18-115-CS,ECO21,STRETCH FILM 30.5MIC X 1000',48,,48,3/6/2025,0,,48.98,2351.04,0,N,34.56,0,1658.88,0,Best Way,CS,CS,1,48,48,0,CS,1,4,48.98,48.98,N,,,,N,,N,,
215473-1,2/27/2025,1,I,DADEP100,ID-110292A-CS,348146,110292A TORK ADVANCED T/TISSUE,10,,0,,0,,61.63,616.3,0,N,0,0,0,0,Best Way,CS,CS,1,10,0,0,CS,1,4,61.63,61.63,N,,,,N,,N,,
215477,3/3/2025,1,I,BOXPAC,DS-EP-1425,STEELSTRAP TENSIONER,STEELSTRAP TENSIONER,1,,0,4/17/2025,1,,56.53,0,0,N,0,0,0,0,Best Way,EA,EA,1,1,0,1,EA,1,4,56.53,56.53,N,,,,N,,N,,
215477,3/3/2025,2,I,BOXPAC,DS-1100-34-EA,STRAPSEALER,"STEEL STRAP SEALER 3/4""",1,,0,4/17/2025,1,,98.99,0,0,N,0,0,0,0,Best Way,EA,EA,1,1,0,1,EA,1,4,98.99,98.99,N,,,,N,,N,,
215477,3/3/2025,3,I,BOXPAC,IT-513-34-RL,T9342400,"3/4""X60YD MASKING TAPE 48/CS",2,,0,4/17/2025,2,,64.8,0,0,N,0,0,0,0,Best Way,RL,CS,48,96,0,96,CS,1,4,1.35,1.35,N,,,,N,,N,,
215477,3/3/2025,4,I,BOXPAC,BOX-2466-EA,2466,CORRUGATED BOX 24X6X6,200,,200,4/17/2025,0,,0.7128,142.56,0,N,0,0,0,0,Best Way,EA,EA,1,200,200,0,EA,1,4,0.7128,0.7128,N,,,,N,,N,,
215477,3/3/2025,5,I,BOXPAC,BOX-644-EA,644,CORRUGATED BOX 6X4X4,300,,300,4/17/2025,0,,0.3043,91.29,0,N,0,0,0,0,Best Way,EA,EA,1,300,300,0,EA,1,4,0.3043,0.3043,N,,,,N,,N,,
215477,3/3/2025,6,I,BOXPAC,GR-2X2X3X 16-CS,SP223160,CRDBRD CORNER PROTECTOR,8,,8,4/17/2025,0,,78.2,625.6,0,N,0,0,0,0,Best Way,CS,CS,1,8,8,0,CS,1,4,78.2,102.43,N,,,,N,,N,,
215477,3/3/2025,7,I,BOXPAC,BOX-TL2HD-EA,TDHD2,"TAPE LOGIC 2"" HEAVY DUTY",40,,40,4/17/2025,0,,11.03,441.2,0,N,0,0,0,0,Best Way,Each,Each,1,40,40,0,Each,1,4,11.03,11.03,N,,,,N,,N,,
215467,2/21/2025,3,I,AMSAN100,HD-327015140-CS,327015140,RENOWN WHITE HAND SOAP,1,,1,3/19/2025,0,,44.16,44.16,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,44.16,44.16,N,,,,N,,N,,
215478,3/3/2025,1,I,DADEP100,ID-6S1M-CS,6S1M,"6"" PAPER PLATE UNCOATED",2,,2,,0,,19.49,38.98,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,19.49,19.49,N,,,,N,,N,,
215478,3/3/2025,2,I,DADEP100,ID-12BWWCR-CS,287504,12oz FOAM BOWL DART,3,,3,,0,,31.18,93.54,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,31.18,31.18,N,,,,N,,N,,
215478,3/3/2025,3,I,DADEP100,ID-VBCLHP16W-CS,VBCLHP16W,CUP HOT  WHT PAPER 16OZ,2,,2,,0,,61.79,123.58,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,61.79,61.79,N,,,,N,,N,,
215478,3/3/2025,4,I,DADEP100,ID-VBCLLH16DW-CS,VBCLLH16DW,LID HOT CUP DOME WHT 98MM,2,,2,,0,,31.7,63.4,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,31.7,31.7,N,,,,N,,N,,
215479,3/3/2025,1,I,AMSAN100,HD-REN02843-CS,REN02843-MS,NEUTRAL FLOOR CLEANER,2,,2,,0,,24.8,49.6,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,24.8,24.8,N,,,,N,,N,,
215479,3/3/2025,2,I,AMSAN100,HD-REN02138-EA,REN02138,BLUE MOP HEAD SIZE LARGE 32oz,6,,6,,0,,10.33,61.98,0,N,0,0,0,0,Best Way,Each,Each,1,6,6,0,Each,1,4,10.33,10.33,N,,,,N,,N,,
215480,3/4/2025,1,I,DADEP100,SB-BLEACH-CS,G00077,HOUSEHOLD BLEACH 6% 6/1GL,10,,10,3/24/2025,0,,19.4,194,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,19.4,19.4,N,,,,N,,N,,
215480,3/4/2025,2,I,DADEP100,ID-LIVI2PLY80-CS,LIVI2PLY80,TOILET TISSUE LIVI 2PLY,10,,10,3/24/2025,0,,55.35,553.5,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,55.35,55.35,N,,,,N,,N,,
215481,3/4/2025,1,I,AMSAN100,HD-ECIEX-4000MFB,ECIEX-4000MFB,MULTIFOLD TOWEL WHITE 4000/CS,20,,20,3/6/2025,0,,27.32,546.4,0,N,0,0,0,0,Best Way,CS,CS,1,20,20,0,CS,1,4,27.32,27.32,N,,,,N,,N,,
215481,3/4/2025,2,I,AMSAN100,HD-ECI500-CS,ECI500,TOILET TISSUE 96/500 SHEETS,10,,10,3/6/2025,0,,38.98,389.8,0,N,0,0,0,0,Best Way,Each,Each,1,10,10,0,Each,1,4,38.98,38.98,N,,,,N,,N,,
215481,3/4/2025,3,I,AMSAN100,HD-KC-01890-CS,KCC01890,WHITE MULTIFOLD 2400 /CS,10,,10,3/6/2025,0,,39.33,393.3,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,39.33,39.33,N,,,,N,,N,,
215482,3/5/2025,1,I,LADPRO,LD-10265-RL,10265,58X46X96 1.5ML GAYLORD LINER,10,,10,3/27/2025,0,,106.04,1060.4,0,N,0,0,0,0,UPS,RL,RL,1,10,10,0,RL,1,4,106.04,123.27,N,,,,N,,N,,
215483,3/5/2025,1,I,LITTLE,LC-1FGPA0859-CS,1FGPA0859,"15""x15"" 45# FREEZER PAPER",200,,200,,0,,16.21,3242,0,N,0,100,0,20000,Best Way,CS,CS,1,200,200,0,CS,1,4,16.21,16.21,N,,,,N,,N,,
215483,3/5/2025,2,I,LITTLE,LC-1FG-PL2233-CS,1-FG-PL2233,"16.375"" X 17"" PAN LINER",100,,100,,0,,29.84,2984,0,N,0,100,0,10000,Best Way,CS,CS,1,100,100,0,CS,1,4,29.84,29.84,N,,,,N,,N,,
215484,3/5/2025,1,I,DADEP100,ID-C00160-CS,C00160,VICTORIA BAY PINE ALL 4/1GAL,5,,5,3/6/2025,0,,30.19,150.95,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,30.19,30.19,N,,,,N,,N,,
215484,3/5/2025,2,I,DADEP100,ID-11075BAG-CS,11075,11.5x6.5x21 WHITE W/THANK YOU,10,,10,3/6/2025,0,,15.44,154.4,0,N,8,0,80,0,Best Way,CS,CS,1,10,10,0,CS,1,4,15.44,15.44,N,,,,N,,N,,
215484,3/5/2025,3,I,DADEP100,ID-75007180-CS,148998,VB GLOVES PF L TPE HYBRID,3,,3,3/6/2025,0,,23.14,69.42,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,23.14,23.14,N,,,,N,,N,,
215485,3/6/2025,1,I,AMSAN100,HD-REN06122-CS,REN06122-WB,REN06122-WB TOILET TISSUE,10,,10,3/13/2025,0,,54.61,546.1,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,54.61,54.61,N,,,,N,,N,,
215485,3/6/2025,2,I,AMSAN100,SB-BLEACH-CS,BLEACH,HOUSEHOLD BLEACH 6% 6/1GL,2,,2,3/13/2025,0,,14.76,29.52,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,14.76,14.76,N,,,,N,,N,,
215486,3/10/2025,1,I,DADEP100,ID-X50-CS,337025,WYPALL X50 FOOD SVC TOWEL,30,,30,3/27/2025,0,,27.51,825.3,0,N,0,0,0,0,Best Way,CS,CS,1,30,30,0,CS,1,4,27.51,27.51,N,,,,N,,N,,
215486,3/10/2025,2,I,DADEP100,RPP-GC3632-CS,316038,"NAT 3-3/8 X 6.25"" 1PRT GREEN",5,,5,3/27/2025,0,,35.96,179.8,0,N,0,0,0,0,Best Way,CTN,CTN,1,5,5,0,CTN,1,4,35.96,35.96,N,,,,N,,N,,
215486,3/10/2025,3,I,DADEP100,ID-D780-CS,D780,UNIV LG DISP NAP WHT 12/500,5,,5,3/27/2025,0,,41.85,209.25,0,N,0,0,0,0,Best Way,Each,Each,1,5,5,0,Each,1,4,41.85,41.85,N,,,,N,,N,,
215486,3/10/2025,4,I,DADEP100,ID-VB1510-CS,VB1510,15x10.75 WAX PAPER DELI JUMBO,3,,3,3/27/2025,0,,75.35,226.05,0,N,0,0,0,0,Best Way,Box,Case,12,36,36,0,Case,1,4,6.2792,6.2792,N,,,,N,,N,,
215486,3/10/2025,5,I,DADEP100,ID-LIVI2PLY80-CS,LIVI2PLY80,TOILET TISSUE LIVI 2PLY,8,,8,3/27/2025,0,,55.35,442.8,0,N,0,0,0,0,Best Way,CS,CS,1,8,8,0,CS,1,4,55.35,55.35,N,,,,N,,N,,
215486,3/10/2025,6,I,DADEP100,DP-VBFMH9VB-CS,VBFMH9VB,"9""X9"" CONT HINGED VENTED",10,,10,3/27/2025,0,,18.11,181.1,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,18.11,18.11,N,,,,N,,N,,
215487,3/10/2025,1,I,AMSAN100,HD-REN06477-CS,312255594,"PREMIUM 8""X1000' ROLL TOWEL",15,,15,3/14/2025,0,,49.79,746.85,0,N,0,0,0,0,Best Way,CS,CS,1,15,15,0,CS,1,4,49.79,49.79,N,,,,N,,N,,
215487,3/10/2025,2,I,AMSAN100,HD-REN06486-CS,310413432,MULTIFOLD WHITE 3000/CS,10,,10,3/14/2025,0,,35.86,358.6,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,35.86,35.86,N,,,,N,,N,,
215487,3/10/2025,3,I,AMSAN100,HD-ECI9-2JRT-CS,ECI9-2JRT,"9"" 2-PLY JR JUMBO TISSUE 12/CS",20,,20,3/14/2025,0,,21.74,434.8,0,N,0,0,0,0,Best Way,CS,CS,1,20,20,0,CS,1,4,21.74,21.74,N,,,,N,,N,,
215487,3/10/2025,4,I,AMSAN100,HD-ECIK-800-6-CS,ECIK-800-6,BROWN ROLL TOWEL 8X800,40,,40,3/14/2025,0,,23.89,955.6,0,N,0,0,0,0,Best Way,CS,CS,1,40,40,0,CS,1,4,23.89,23.89,N,,,,N,,N,,
215487,3/10/2025,5,I,AMSAN100,ID-VBCP2609-CS,ECICPW6602,CENTERPULL TOWEL 2 PLY 8X660,15,,15,3/14/2025,0,,23.2,348,0,N,0,0,0,0,Best Way,CS,CS,1,15,15,0,CS,1,4,23.2,23.2,N,,,,N,,N,,
215488,3/11/2025,1,I,DADEP100,ID-7162-CS,7162,9X10.75 FOIL SHEETS 6/500,3,,3,3/13/2025,0,,68.87,206.61,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,68.87,68.87,N,,,,N,,N,,
215488,3/11/2025,2,I,DADEP100,ID-16MJ20-CS,82172,16oz SQUAT FOAM FOOD CONTAINER,3,,3,3/13/2025,0,,37.67,113.01,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,37.67,37.67,N,,,,N,,N,,
215488,3/11/2025,3,I,DADEP100,ID-5B20-CS,82042,DART 5oz WHITE FOAM BOWL,4,,4,3/13/2025,0,,46.29,185.16,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,46.29,46.29,N,,,,N,,N,,
215488,3/11/2025,4,I,DADEP100,ID-16J16-CS,81163,16oz WHITE FOAM CUP(16SL),4,,4,3/13/2025,0,,62.69,250.76,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,62.69,62.69,N,,,,N,,N,,
215488,3/11/2025,5,I,DADEP100,ID-32AJ20-CS,32AJ20,32oz WHITE FOAM CUP DART,4,,4,3/13/2025,0,,68.34,273.36,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,68.34,68.34,N,,,,N,,N,,
215488,3/11/2025,6,I,DADEP100,ID-32TJ32-CS,82210,32oz WHITE FOAM CUP(32SL),4,,4,3/13/2025,0,,60.88,243.52,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,60.88,60.88,N,,,,N,,N,,
215488,3/11/2025,7,I,DADEP100,ID-309957-B-CS,309957,BLACK SOUP SPOON HVY WT 1M/CS,3,,3,3/13/2025,0,,20.34,61.02,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,20.34,20.34,N,,,,N,,N,,
215488,3/11/2025,8,I,DADEP100,ID-7229-RL,307006,VIC BAY 18X2000' FOOD FILM,3,,3,3/13/2025,0,,16.2,48.6,0,N,0,0,0,0,Best Way,RL,RL,1,3,3,0,RL,1,4,16.2,16.2,N,,,,N,,N,,
215488,3/11/2025,9,I,DADEP100,ID-265648-CS,265648,INCREDIBOWL CLR 10oz LID,10,,0,3/13/2025,10,,41.78,0,0,N,0,0,0,0,Best Way,CS,CS,1,10,0,10,CS,1,4,41.78,41.78,N,,,,N,,N,,
215488,3/11/2025,10,I,DADEP100,ID-7313-230-CS,318565,"3-1/8 X 230"" THERMAL PAPER",3,,3,3/13/2025,0,,64,192,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,64,64,N,,,,N,,N,,
215488,3/11/2025,11,I,DADEP100,ID-RNB20MBK-CS,RNB20MBK,BLACK NAPKIN BAND 1-1/2X4-1/4,1,,1,3/13/2025,0,,78.81,78.81,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,78.81,78.81,N,,,,N,,N,,
215488,3/11/2025,12,I,DADEP100,ID-325208-BX,325208,7.75'' WRAP TRANS STRAW,2,,2,3/13/2025,0,,76.82,153.64,0,N,0,0,0,0,Best Way,BX,CS,24,48,48,0,CS,1,4,3.2008,3.2008,N,,,,N,,N,,
215488,3/11/2025,13,I,DADEP100,ID-GNP-SN270-CS,235051,13x10x3 FOOD CONTAINER VENTED,2,,2,3/13/2025,0,,69.45,138.9,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,69.45,69.45,N,,,,N,,N,,
215488,3/11/2025,14,I,DADEP100,ID-C00160-CS,C00160,VICTORIA BAY PINE ALL 4/1GAL,3,,3,3/13/2025,0,,30.19,90.57,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,30.19,30.19,N,,,,N,,N,,
215488,3/11/2025,15,I,DADEP100,ID-182104-CS,182104,15x15 PREMIUM AIRLAID NAPKIN,6,,6,3/13/2025,0,,55.52,333.12,0,N,0,0,0,0,Best Way,CS,CS,1,6,6,0,CS,1,4,55.52,55.52,N,,,,N,,N,,
215488,3/11/2025,16,I,DADEP100,ID-BAG GK12-500,7269,#12 BROWN GROCERY BAG,4,,4,3/13/2025,0,,22.68,90.72,0,N,0,0,0,0,Best Way,BN,BN,1,4,4,0,BN,1,4,22.68,22.68,N,,,,N,,N,,
215488,3/11/2025,17,I,DADEP100,SP-JUMBOSACK-CS,125195,"18X8X32 ""THANK YOU"" T-SACK",5,,5,3/13/2025,0,,33.28,166.4,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,33.28,33.28,N,,,,N,,N,,
215489,3/11/2025,1,I,AMSAN100,HD-SPA3195-12-CS,SPA3195-12,FOOD CONTACT SANITIZER 12-1,1,,1,3/14/2025,0,,31.2,31.2,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,31.2,31.2,N,,,,N,,N,,
215489,3/11/2025,2,I,AMSAN100,HD-39949-CS,39949,MR CLEAN FINISHED FLOOR,4,,4,3/14/2025,0,,68.97,275.88,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,68.97,68.97,N,,,,N,,N,,
215489,3/11/2025,3,I,AMSAN100,HD-ECIEX-4000MFB,ECIEX-4000MFB,MULTIFOLD TOWEL WHITE 4000/CS,20,,20,3/14/2025,0,,27.32,546.4,0,N,0,0,0,0,Best Way,CS,CS,1,20,20,0,CS,1,4,27.32,27.32,N,,,,N,,N,,
215489,3/11/2025,4,I,AMSAN100,ID-19375-CS,GPT19375,CORELESS BATH TISSUE 2-PLY(36),2,,2,3/14/2025,0,,77.2,154.4,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,77.2,77.2,N,,,,N,,N,,
215490,3/12/2025,1,I,WESPLA,WP-18-115-CS,ECO21,STRETCH FILM 30.5MIC X 1000',96,,96,3/18/2025,0,,48.98,4702.08,0,N,34.56,0,3317.76,0,Best Way,CS,CS,1,96,96,0,CS,1,4,48.98,48.98,N,,,,N,,N,,
215491,3/13/2025,1,I,LITTLE,LC-1FGPA0859-CS,1FGPA0859,"15""x15"" 45# FREEZER PAPER",200,,200,3/13/2025,0,,16.21,3242,0,N,0,100,0,20000,Best Way,CS,CS,1,200,200,0,CS,1,4,16.21,16.21,N,,,,N,,N,,
215491,3/13/2025,2,I,LITTLE,LC-1FG-PL2233-CS,1-FG-PL2233,"16.375"" X 17"" PAN LINER",100,,100,3/13/2025,0,,29.84,2984,0,N,0,100,0,10000,Best Way,CS,CS,1,100,100,0,CS,1,4,29.84,29.84,N,,,,N,,N,,
215492,3/13/2025,1,I,BOXPAC,DS-EP-1425,SST12,STEELSTRAP TENSIONER,1,,1,3/13/2025,0,,98.99,98.99,0,N,0,0,0,0,Best Way,EA,EA,1,1,1,0,EA,1,4,98.99,98.99,N,,,,N,,N,,
215492,3/13/2025,2,I,BOXPAC,DS-1100-34-EA,SST11212,"STEEL STRAP SEALER 3/4""",1,,1,3/13/2025,0,,56.53,56.53,0,N,0,0,0,0,Best Way,EA,EA,1,1,1,0,EA,1,4,56.53,56.53,N,,,,N,,N,,
215492,3/13/2025,3,I,BOXPAC,IT-513-34-RL,T9342400,"3/4""X60YD MASKING TAPE 48/CS",2,,2,3/13/2025,0,,64.8,129.6,0,N,0,0,0,0,Best Way,RL,CS,48,96,96,0,CS,1,4,1.35,1.35,N,,,,N,,N,,
215493,3/13/2025,1,I,DADEP100,ID-182104-CS,182104,15x15 PREMIUM AIRLAID NAPKIN,6,,8,3/17/2025,0,,55.52,444.16,0,N,0,0,0,0,Best Way,CS,CS,1,6,8,0,CS,1,4,55.52,55.52,N,,,,N,,N,,
215493,3/13/2025,2,I,DADEP100,ID-K01085-CS,K01085,VB LOW TEMP 10% SANITIZER,1,,1,3/17/2025,0,,45.79,45.79,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,45.79,45.79,N,,,,N,,N,,
215493,3/13/2025,3,I,DADEP100,ID-VBCLHP16W-CS,VBCLHP16W,CUP HOT  WHT PAPER 16OZ,2,,2,3/17/2025,0,,61.79,123.58,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,61.79,61.79,N,,,,N,,N,,
215493,3/13/2025,4,I,DADEP100,ID-VBCLLH16DW-CS,VBCLLH16DW,LID HOT CUP DOME WHT 98MM,2,,2,3/17/2025,0,,31.7,63.4,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,31.7,31.7,N,,,,N,,N,,
215494,3/13/2025,1,I,AMSAN100,HD-SCASK1850A-CS,SCASK1850A,BROWN SINGLE FOLD TOWEL,5,,5,,0,,34.65,173.25,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,34.65,34.65,N,,,,N,,N,,
215494,3/13/2025,2,I,AMSAN100,HD-REN07109-MS,REN07109-MS,LAVENDER ALL PURPOSE 4/1,4,,4,,0,,29.92,119.68,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,29.92,29.92,N,,,,N,,N,,
215494,3/13/2025,3,I,AMSAN100,HD-LWK-10#-BX,HOS537-10,WHITE COTTON RECYCLED RAGS 10#,5,,5,,0,,21.49,107.45,0,N,0,0,0,0,Best Way,BX,BX,1,5,5,0,BX,1,4,21.49,21.49,N,,,,N,,N,,
215488-1,3/11/2025,1,I,DADEP100,ID-265648-CS,265648,INCREDIBOWL CLR 10oz LID,10,,10,3/17/2025,0,,41.78,417.8,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,41.78,41.78,N,,,,N,,N,,
215495,3/17/2025,1,S,AMSAN100,,,"STETCH FILM 120G 18""",2,,2,,0,,59.47,118.94,0,N,0,,0,0,Best Way,EA,EA,1,2,2,0,EA,1,4,59.47,59.47,N,,,,N,,N,,
215496,3/17/2025,1,S,HRLEWIS,,,DEF FLUID,5,,5,3/20/2025,0,,11.95,59.75,0,N,0,,0,0,Best Way,EA,EA,1,5,5,0,EA,1,4,11.95,11.95,N,,,,N,,N,,
215497,3/17/2025,1,I,AMSAN100,HD-REN21512-CS,REN21512-CA,24X32 .45MIL WHITE,12,,12,3/24/2025,0,,29.91,358.92,0,N,0,0,0,0,Best Way,CS,CS,1,12,12,0,CS,1,4,29.91,29.91,N,,,,N,,N,,
