ItemCode,ItemDescription,ItemExtendedDescription,ItemType,WHCode,WHDescription,StockUnit,BinNumber,ReorderPoint,LinePoint,ReorderQty,StockLevel,ShippedStock,ReceivedStock,StockOnHand,ReservedStock,StockAvailable,ItemAveUnitCost,StockValue,OnOrderFlag,OnOrderDate,OnOrderPONumber,OnOrderQty,OnOrderUnitCost,OnOrderExpectDate,OnOrderVendorAcct,OnOrderVendorName,TotalOnOrderQty,LastReceiveDate,LastReceivePONumber,FirstSaleDate,LastSaleDate,ReorderInfoCalcFlag,WHAveDayUsage,TransferInfoCalcFlag,TransferPoint,TransferQty,ItemID,WHID,VendorID,
ID-309957-B-CS,BLACK SOUP SPOON HVY WT 1M/CS,,I,*MAIN,Main Warehouse,CS,6,0,0,0,2,0,0,2,0,2,20.34,40.68,N,,,0,0,,0,(No Supplier Assigned),0,3/13/2025,215488,6/25/2013,3/24/2025,Y,0,N,0,0,110428,1,10306,
DP-MR-5280-RL,"18""X5280 MILER FILM",,I,*MAIN,Main Warehouse,RL,8,0,0,0,0,0,0,0,0,0,119.29,0,N,,,0,0,,0,(No Supplier Assigned),0,4/18/2024,215043,7/10/2013,4/29/2025,Y,0,N,0,0,110448,1,10306,
ID-IB1120-CS,8# 11X20 1.5MIL ICE BAG,W/TWIST TIES,I,*MAIN,Main Warehouse,CS,5,2.0392,2,4,3,0,0,3,0,3,53.9717,161.92,N,,,0,0,,0,(No Supplier Assigned),0,6/2/2025,215623,7/12/2013,4/15/2026,Y,0.0167,N,0,0,110454,1,10279,
SP-A7TSBL-CS,"A7TSBL 9"" BLACK TONGS 48/CS",,I,*MAIN,Main Warehouse,CS,6,0,0,0,1,0,0,1,0,1,30.4,30.4,N,,,0,0,,0,(No Supplier Assigned),0,3/27/2025,215514,7/25/2013,3/27/2025,Y,0,N,0,0,110465,1,10279,
HD-REN02612IB-CS,"18"" DUST MOP FRAME",,I,*MAIN,Main Warehouse,EA,A-1,0,0,1,4,0,0,4,0,4,2.65,10.6,N,,,0,0,,0,(No Supplier Assigned),0,10/17/2018,211910,7/29/2013,3/31/2022,Y,0,N,0,0,110471,1,10432,
HD-REN02270-CS,18X5 DUST MOP HEAD,,I,*MAIN,Main Warehouse,EA,A-1,0,0,1,2,0,0,2,0,2,7.13,14.26,N,,,0,0,,0,(No Supplier Assigned),0,10/25/2017,211115,7/29/2013,2/28/2023,Y,0,N,0,0,110472,1,10432,
ID-TS1SW-CS,TS1SW SANDWICH WEDGE 288/CS,,I,*MAIN,Main Warehouse,CS,B,0,0,5.9328,98,0,0,98,5,93,38.7682,3799.28,N,,,0,0,,0,(No Supplier Assigned),0,5/20/2024,215076,7/29/2013,12/23/2025,Y,0.0556,N,0,0,110486,1,10306,
ID-10PWQ-CS,"10PWQ 10"" LAMINATED FOAM PLATE",500/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0.6672,-1,0,0,-1,0,-1,52,-52,Y,4/1/2025,215524,1,52,,DADEP100,DADE PAPER,1,12/30/2025,215933,7/31/2013,2/24/2026,Y,0.0222,N,0,0,110491,1,10306,
ID-10CPWQ-CS,"10CPWQ 10"" 3 COMP PLATE 500/CS",DOUBLE LAMINATED FOAM,I,*MAIN,Main Warehouse,CS,2,0,0,0.4668,0,0,0,0,0,0,55.9,0,Y,10/23/2025,215838,3,55.9,,RJSCH100,RJ SCHINNER,3,5/12/2025,215591,7/31/2013,9/5/2025,Y,0,N,0,0,110492,1,10306,
ID-315204-CS,CRANBERRY HAIR AND BODY FOAM,4/1,I,*MAIN,Main Warehouse,CS,4,0,0,5.418,7,0,0,7,1,6,55.24,386.68,N,,,0,0,,0,(No Supplier Assigned),0,4/14/2026,216083,9/26/2013,4/15/2026,Y,0.2111,N,0,0,110498,1,10306,
HD-APP15502-EA,"BRUTE DOLLY (2620,2632,2643)",BLACK,I,*MAIN,Main Warehouse,EA,,0.1169,0,1,2,0,0,2,0,2,39.86,79.72,N,,,0,0,,0,(No Supplier Assigned),0,7/10/2025,215679,11/22/2013,7/17/2025,Y,0,N,0,0,110515,1,10432,
HD-APP18108-EA,RENOWN DUO PAN LOBBY DUST PAN,"BLK 12""",I,*MAIN,Main Warehouse,EA,A-1,0.7671,0.3002,1.334,40,0,0,40,0,40,6.43,257.2,N,,,0,0,,0,(No Supplier Assigned),0,2/13/2025,215455,11/13/2013,1/28/2026,Y,0.0167,N,0,0,110520,1,10432,
HD-321381637-CS,RENOWN SIDE GATE WET MOP HANDL,"60"" FIBEGLASS 2pk",I,*MAIN,Main Warehouse,EA,A-1,0.1499,0.1499,0.666,3,0,0,3,0,3,9.34,28.02,N,,,0,0,,0,(No Supplier Assigned),0,8/21/2023,214696,11/5/2013,2/9/2026,Y,0.0111,N,0,0,110524,1,10432,
HD-REN05118-EA,RENOWN CHEMICAL RESISTANT,"TRIGGER SPRAYER 9-7/8""",I,*MAIN,Main Warehouse,EA,A-1,5.9331,5,25,41,0,0,41,0,41,1.1622,47.65,N,,,0,0,,0,(No Supplier Assigned),0,5/27/2025,215613,3/25/2014,3/3/2026,N,0.1667,N,0,0,110532,1,10432,
HD-REN02836-CS,RENOWN NO ACID BOWL CLEANER,12QT/CS,I,*MAIN,Main Warehouse,cs,4,0,0,0,0,0,0,0,0,0,20.64,0,N,,,0,0,,0,(No Supplier Assigned),0,6/6/2023,214597,12/22/2014,6/1/2023,Y,0,N,0,0,110553,1,10432,
HD-REN03012-BX,FLAT URINAL SCREEN BLUE-BUBBLE,GUM,I,*MAIN,Main Warehouse,BX,3,0.2528,0.1751,0.778,3,0,0,3,0,3,11.1828,33.55,N,,,0,0,,0,(No Supplier Assigned),0,2/13/2025,215434-1,8/27/2013,9/12/2025,Y,0,N,0,0,110579,1,10432,
ID-C00160-CS,VICTORIA BAY PINE ALL 4/1GAL,,I,*MAIN,Main Warehouse,CS,4,0,0,1.3164,2,0,0,2,1,1,30.19,60.38,Y,11/26/2025,215894,3,30.19,,DADEP100,DADE PAPER,3,3/31/2026,216065,8/22/2013,4/7/2026,Y,0.1167,N,0,0,110598,1,10306,
ID-0562-SC,1/2# FOOD TRAY 1000/CS,,I,*MAIN,Main Warehouse,CS,7,0,0,0,1,0,0,1,0,1,26.45,26.45,N,,,0,0,,0,(No Supplier Assigned),0,7/18/2024,215182,9/17/2013,10/14/2025,Y,0,N,0,0,110643,1,10306,
HD-REN03801-CS,SEAT COVERS HALF FOLD 5000/CS,,I,*MAIN,Main Warehouse,CS,,0.0777,0,0,-1,0,0,-1,0,-1,29.98,-29.98,N,,,0,0,,0,(No Supplier Assigned),0,4/28/2025,215572,5/20/2015,3/30/2026,Y,0.0056,N,0,0,110645,1,10432,
WP-18-80BLK-CS,STRETCH FILM BLK18x1500 80GA,4/CS,I,*MAIN,Main Warehouse,CS,8,0,0,1,3,0,0,3,0,3,48.99,146.97,N,,,0,0,,0,(No Supplier Assigned),0,1/20/2025,215416,10/24/2013,3/17/2025,Y,0,N,0,0,110656,1,10229,
HD-50128-CS,SIMPLE GREEN C-LIME REMOVER,6/1 GAL,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,51.9302,0,N,,,0,0,,0,(No Supplier Assigned),0,3/24/2025,215503,2/25/2014,2/17/2026,Y,0,N,0,0,110686,1,10432,
ID-4163-08-CS,GOJ PURELL REFIL ORGINAL,1000 ML POUCH,I,*MAIN,Main Warehouse,CS,3,0,0,0.999,2,0,0,2,0,2,99.26,198.52,N,,,0,0,,0,(No Supplier Assigned),0,12/11/2025,215900,10/21/2014,12/23/2025,Y,0.0222,N,0,0,110719,1,10695,
ID-48JL-CS,48oz CUP LID,,I,*MAIN,Main Warehouse,CS,2,0,0,0,2,0,0,2,0,2,28.5,57,N,,,0,0,,0,(No Supplier Assigned),0,1/6/2025,215395,11/14/2013,12/26/2024,Y,0,N,0,0,110755,1,10306,
SP-32MJ48,32 OZ FOAM CONT 32MJ48,,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,63.63,127.26,Y,4/1/2025,215524,1,63.63,,DADEP100,DADE PAPER,1,1/6/2025,215395,1/5/2015,7/17/2025,Y,0,N,0,0,110756,1,10306,
ID-325065-BX,10.25 JUMBO STRAW BLK,300/4CS,I,*MAIN,Main Warehouse,BOX,7,0,0,1,7,0,0,7,0,7,5.1631,36.14,N,,,0,0,,0,(No Supplier Assigned),0,10/23/2023,214774-1,10/8/2014,3/24/2026,Y,0.0222,N,0,0,110764,1,10306,
ID-6015WO-CS,WHITE LOTION SOAP 4/1GAL,,I,*MAIN,Main Warehouse,CS,3,0,0,1.167,-1,0,0,-1,0,-1,30.35,-30.35,N,,,0,0,,0,(No Supplier Assigned),0,2/5/2026,215977,10/30/2013,3/11/2026,Y,0.0222,N,0,0,110772,1,10306,
HD-REN02138-EA,BLUE MOP HEAD SIZE LARGE 32oz,,I,*MAIN,Main Warehouse,Each,A-1,0.2276,0.1499,0.999,0,0,0,0,0,0,10.33,0,Y,3/3/2025,215479,6,10.33,,AMSAN100,THE HOME DEPOT PRO INSTITUTIONAL,6,4/12/2024,215034,11/5/2013,7/7/2025,Y,0,N,0,0,110786,1,10432,
ID-CLO-30966-CS,CLOROX BLEACH CONC 3/121OZ,,I,*MAIN,Main Warehouse,CS,B,0,0,4.5336,8,0,0,8,1,7,18.85,150.8,Y,3/17/2025,215498-2,1,18.85,,DADEP100,DADE PAPER,1,4/9/2026,216072,11/5/2013,4/15/2026,Y,0.4778,N,0,0,110790,1,10306,
ID-SOUP-CS,MED WT SOUP SPOON 1000/CS,SOUP SPOON,I,*MAIN,Main Warehouse,CS,6,0,0,0,1,0,0,1,0,1,9.58,9.58,N,,,0,0,,0,(No Supplier Assigned),0,5/2/2025,215584,12/26/2013,3/27/2025,Y,0,N,0,0,110851,1,10306,
HD-REN02615-CS,36x5 DUST MOP FRAME,,I,*MAIN,Main Warehouse,Each,A-1,0.2143,0.1751,1.167,13,0,0,13,0,13,3.14,40.82,N,,,0,0,,0,(No Supplier Assigned),0,2/25/2025,215466,5/1/2014,7/1/2025,Y,0,N,0,0,110853,1,10432,
HD-SCASK1850A-CS,BROWN SINGLE FOLD TOWEL,,I,*MAIN,Main Warehouse,CS,6,0.958,0.3749,2.499,0,0,0,0,0,0,34.65,0,Y,3/13/2025,215494,5,34.65,,AMSAN100,THE HOME DEPOT PRO INSTITUTIONAL,5,10/22/2025,215813,1/20/2014,10/13/2025,Y,0,N,0,0,110882,1,10432,
ID-L475-BX,4.75''x5'' PATTY PAPER,,I,*MAIN,Main Warehouse,Each,7,0,0,0.999,3,0,0,3,0,3,5.31,15.93,N,,,0,0,,0,(No Supplier Assigned),0,10/17/2025,215825,1/20/2014,10/17/2025,Y,0,N,0,0,110893,1,10306,
DS-3640F-CS,MEDIUMWEIGHT PP FORK 10/100 CS,#100,I,*MAIN,Main Warehouse,CS,7,4.9988,0.9998,3.999,-1,0,0,-1,1,-2,6.4685,-6.47,N,,,0,0,,0,(No Supplier Assigned),0,1/2/2026,215922,3/13/2014,4/14/2026,Y,0.3333,N,0,0,110896,1,10304,
DS-MWPK-101-CS,MEDIUMWEIGHT P KNF 10/100 3641,CS #101 *also 3641(PAC-LINK),I,*MAIN,Main Warehouse,CS,7,0,0,1,34,0,0,34,0,34,5.5753,189.56,N,,,0,0,,0,(No Supplier Assigned),0,4/8/2019,212213,4/16/2014,1/22/2026,Y,0.0056,N,0,0,110897,1,10304,
DS-3642F-CS,MEDIUMWEIGHT PP SPOON 10/100,CS #102,I,*MAIN,Main Warehouse,CS,7,6.4575,1.2915,5.166,19,0,0,19,2,17,6.4629,122.8,N,,,0,0,,0,(No Supplier Assigned),0,1/2/2026,215922,1/27/2014,4/6/2026,Y,0.1556,N,0,0,110898,1,10304,
ID-VBPCP2B-CS,2oz  PORTION CUPS-,2500/CS BLACK,I,*MAIN,Main Warehouse,CS,7,2,2,20,1,0,0,1,0,1,29.6929,29.69,Y,10/23/2025,215838,3,25.78,,RJSCH100,RJ SCHINNER,3,2/9/2026,215981,4/4/2014,3/31/2026,N,0.1222,N,0,0,110939,1,10306,
ID-4444GY-EA,44 GALLON BRUTE CONTAINER GRAY,,I,*MAIN,Main Warehouse,Each,F,0,0,2.001,0,0,0,0,0,0,50.55,0,N,,,0,0,,0,(No Supplier Assigned),0,8/14/2025,215742,9/9/2014,8/15/2025,Y,0,N,0,0,110953,1,10306,
LD-10123300-CS,52x48x108 PALLET COVER 1.5MIL,50/CS,I,*MAIN,Main Warehouse,CS,3B,0.1665,0,0,0,0,0,0,0,0,95.57,0,N,,,0,0,,0,(No Supplier Assigned),0,4/8/2026,216002,7/30/2014,2/18/2026,Y,0.0056,N,0,0,110983,1,10136,
BC-GREEN-CS,MULTICOLOR PLEAT BOUFFANT CAP,1000,I,*MAIN,Main Warehouse,CS,F,5.084,5,13,20,0,0,20,0,20,18,360,N,,,0,0,,0,(No Supplier Assigned),0,2/13/2015,208105-1,5/28/2014,9/9/2025,Y,0,N,0,0,110989,1,10275,
HD-REN02843-CS,NEUTRAL FLOOR CLEANER,4/1 CITRUS,I,*MAIN,Main Warehouse,CS,4,0,0,2,0,0,0,0,0,0,24.8,0,Y,3/3/2025,215479,2,24.8,,AMSAN100,THE HOME DEPOT PRO INSTITUTIONAL,2,11/26/2024,215344,6/13/2014,3/6/2025,Y,0,N,0,0,111003,1,10432,
HD-SPA4055-05,I SHINE FLOOR WAX 25%,5GAL,I,*MAIN,Main Warehouse,PAIL,4,0,0,1,4,0,0,4,0,4,97.322,389.29,N,,,0,0,,0,(No Supplier Assigned),0,12/11/2025,215901,6/10/2014,4/16/2024,Y,0,N,0,0,111025,1,10695,
ID-TS11-CS,TS11CCRJT 11oz GRAB and GO CUP,W/ LID,I,*MAIN,Main Warehouse,CS,B,0,0,91.668,105,0,0,105,20,85,25.7148,2700.05,Y,6/11/2025,215642,20,25.92,,DADEP100,DADE PAPER,20,3/19/2026,216009,7/2/2014,4/14/2026,Y,3.0278,N,0,0,111038,1,10306,
HD-SPA3195-12-CS,FOOD CONTACT SANITIZER 12-1,QUARTS,I,*MAIN,Main Warehouse,CS,4,0,0,0,0,0,0,0,0,0,29.58,0,N,,,0,0,,0,(No Supplier Assigned),0,3/24/2025,215503,7/8/2014,3/24/2025,Y,0,N,0,0,111045,1,10432,
HD-APP12507-CS,FACIAL TISSUE 2-PLY FLAT BOX,30BX /100SHEETS,I,*MAIN,Main Warehouse,CS,6,1.4277,1,5,0,0,0,0,0,0,25.73,0,N,,,0,0,,0,(No Supplier Assigned),0,5/27/2025,215613,4/22/2015,9/17/2025,N,0,N,0,0,111053,1,10432,
HD-APP12508-CS,FACIAL TISSUE CUBE BOUTIQUE,36BX/95SHEETS,I,*MAIN,Main Warehouse,CS,6,1.0392,1,5,3,0,0,3,0,3,32.47,97.41,N,,,0,0,,0,(No Supplier Assigned),0,1/13/2021,213241,4/29/2015,3/11/2026,N,0.0056,N,0,0,111054,1,10432,
HD-REN06446-CS,SELECT Y WHITE ROLL TOWEL,8X800  also ***6146,I,*MAIN,Main Warehouse,CS,,1.0224,0.4001,2.667,0,0,0,0,0,0,52.5612,0,N,,,0,0,,0,(No Supplier Assigned),0,8/6/2025,215726,8/6/2014,11/20/2025,Y,0.0167,N,0,0,111067,1,10432,
HD-REN05002-CS,HEAVY DUTY FOAM GLASS CLEANER,12/19oz/CS,I,*MAIN,Main Warehouse,CS,3,0.0392,0,0,2,0,0,2,0,2,25.66,51.32,N,,,0,0,,0,(No Supplier Assigned),0,6/23/2025,215650,1/25/2016,7/9/2025,Y,0,N,0,0,111082,1,10432,
SS-PPH-WH-XL-CS,POLYPOPYLENE HOOD XL,1000/CS,I,*MAIN,Main Warehouse,CS,F,7,7,20,16,0,0,16,0,16,83.24,1331.84,Y,4/20/2026,216090,15,84.87,,SANEC100,SANECK SAFETY,15,2/5/2026,215970,10/3/2014,3/25/2026,Y,0.0278,N,0,0,111086,1,10675,
ACS-T-460-CS,6X9 GENERAL PURPOSE SCOURING,PAD 6/10,I,*MAIN,Main Warehouse,CASE,F,0,0,239.334,6,0,0,6,0,6,9.44,56.64,Y,4/7/2026,216073,1000,9.89,,TRELI100,ACS,1000,3/5/2026,216004,10/9/2014,4/14/2026,Y,6.5111,N,0,0,111089,1,10505,
LD-10260-RL,51X49X73 1.5 MIL PALLET COVERS,75/CS,I,*MAIN,Main Warehouse,ROLL,3B,1.05,0.3,1.5,4,0,0,4,4,0,96.51,386.04,Y,4/17/2026,216088,10,96.51,,LADPRO,BERRY,10,4/8/2026,216002,10/30/2014,4/16/2026,Y,0.05,N,0,0,111113,1,10136,
ID-12JL-CS,12OZ VENTED LID,1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,23.06,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,111125,1,10306,
HD-REN04008-EA,SWEEPING COMPOUND OIL BASED,50# RED,I,*MAIN,Main Warehouse,Each,,0,0,0,14,0,0,14,0,14,64.3,900.2,N,,,0,0,,0,(No Supplier Assigned),0,2/10/2023,214348-2,11/10/2014,10/22/2025,Y,0.0167,N,0,0,111128,1,10432,
HD-SPA3339-04-CS,E2 NON SCENTED SOAP (FOOD SER,RATED SOAP),I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,66.2,0,N,,,0,0,,0,(No Supplier Assigned),0,10/13/2022,214228,12/23/2014,10/12/2022,Y,0,N,0,0,111180,1,10432,
HD-REN06130-WB,BROWN ROLL TOWEL (Y) KNOTCH,6/CS 800' PER ROLL,I,*MAIN,Main Warehouse,CS,6,3.45,1.35,9,7,0,0,7,0,7,58.4159,408.91,N,,,0,0,,0,(No Supplier Assigned),0,8/6/2025,215726,11/20/2015,11/20/2025,Y,0.0389,N,0,0,111183,1,10432,
HD-REN07109-MS,LAVENDER ALL PURPOSE 4/1,,I,*MAIN,Main Warehouse,CS,4,1.5446,1,4,-1,0,0,-1,0,-1,26.57,-26.57,Y,3/13/2025,215494,4,29.92,,AMSAN100,THE HOME DEPOT PRO INSTITUTIONAL,4,10/6/2025,215803,1/26/2015,2/9/2026,N,0.0278,N,0,0,111199,1,10432,
HD-REN02319-CS,5x24 COTTON DUST MOPHEAD,,I,*MAIN,Main Warehouse,EA,A-1,0,0,0,1,0,0,1,0,1,5.82,5.82,N,,,0,0,,0,(No Supplier Assigned),0,9/22/2025,215788,1/16/2015,2/25/2025,Y,0,N,0,0,111204,1,10432,
ID-NABC-CS,NON ACID BOWL CLEANER 12/32,,I,*MAIN,Main Warehouse,CS,3,0,0,0,0,0,0,0,0,0,33.53,0,N,,,0,0,,0,(No Supplier Assigned),0,2/5/2026,215978,3/18/2015,3/11/2026,Y,0.0222,N,0,0,111213,1,10306,
LD-010242-CS,51X49X85 1.5 MILPALLET COVER,60/CS,I,*MAIN,Main Warehouse,Each,,0.1665,0,0,1,0,0,1,0,1,89.91,89.91,N,,,0,0,,0,(No Supplier Assigned),0,5/29/2025,215618,5/19/2015,3/4/2026,Y,0.0056,N,0,0,111217,1,10136,
SP-80098-CS,BLACK TSACK BAGS 12X7X23,700/CS 13MIC,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,10.86,0,N,,,0,0,,0,(No Supplier Assigned),0,7/20/2018,211689-1,4/6/2016,1/27/2025,Y,0,N,0,0,111227,1,10279,
ID-GPF3LNA-CS,GRITTY FOAM HVYDTY CLEANER,3.25LT CARTRIDGE 2/CS,I,*MAIN,Main Warehouse,CS,,0.8947,0.3501,2.334,-3.5,0,0,-3.5,0,-3.5,76.25,-266.88,Y,2/9/2026,215984-1,3,76.25,,BRADY100,BRADY PLUS,6,2/18/2026,215984,2/25/2015,3/18/2026,Y,0.0333,N,0,0,111232,1,10306,
HD-SBSGPF3LDQ-EA,GRITTY FOAM DISPENSER BLK 3250,,I,*MAIN,Main Warehouse,Each,4,0,0,0,9,0,0,9,0,9,8.92,80.28,N,,,0,0,,0,(No Supplier Assigned),0,5/13/2025,215448-1,2/25/2015,10/29/2025,Y,0.0056,N,0,0,111233,1,10432,
CF-4046 1.2-CS,40 X46 1.2 MIL CLEAR CANLINER,100 CS (45 GALLON),I,*MAIN,Main Warehouse,CS,5,0,0,55.332,37,0,0,37,8,29,20.0679,742.51,N,,,0,0,,0,(No Supplier Assigned),0,3/13/2026,216003,4/7/2015,4/14/2026,Y,2.0333,N,0,0,111235,1,10649,
BOX-996-EA,CORRUGATED BOX 9X9X6,,I,*MAIN,Main Warehouse,Each,A-2,1.875,1.875,7.5,200,0,0,200,0,200,0.4082,81.64,N,,,0,0,,0,(No Supplier Assigned),0,10/7/2024,215297,6/17/2024,1/10/2025,Y,0,N,0,0,111305,1,10067,
HD-REN02809-EA,CUTTING EDGE STRIPPER 5 GAL,1 BOX,I,*MAIN,Main Warehouse,Each,,0,0,0,0,0,0,0,0,0,48.74,0,N,,,0,0,,0,(No Supplier Assigned),0,6/14/2021,213463,7/13/2015,4/1/2022,Y,0,N,0,0,111316,1,10432,
EP-BOPP8F1515-CS,15X15 POLYPRO DELI SHEET,1000/BX 4000/CS,I,*MAIN,Main Warehouse,CS,,0,0,5.667,17,0,0,17,1,16,108.4038,1842.86,Y,3/18/2024,214992,100,27.5,,ELKAY100,ELKAY PLASTICS,100,2/26/2026,216012,7/21/2015,4/14/2026,Y,0.1833,N,0,0,111320,1,10322,
HD-REN07108-MS,LAVENDER MULTI PURPOSE 12QTS,,I,*MAIN,Main Warehouse,CS,,0.3305,0.1751,1.167,2,0,0,2,0,2,39.6,79.2,N,,,0,0,,0,(No Supplier Assigned),0,3/24/2025,215503,7/10/2015,2/3/2026,Y,0.0056,N,0,0,111333,1,10432,
ID-182104-CS,15x15 PREMIUM AIRLAID NAPKIN,1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,3.999,7,0,0,7,0,7,58.85,411.95,N,,,0,0,,0,(No Supplier Assigned),0,3/31/2026,216065,8/27/2015,4/15/2026,Y,0.1667,N,0,0,111346,1,10306,
HD-REN03997-EA,"CORN BROOMS 55""",THREE SEW,I,*MAIN,Main Warehouse,Each,A-1,1.0224,0.4001,2.667,15,0,0,15,0,15,5.69,85.35,Y,5/9/2025,215597,10,5.69,,AMSAN100,THE HOME DEPOT PRO INSTITUTIONAL,10,2/25/2025,215466,10/5/2015,10/14/2025,Y,0,N,0,0,111386,1,10432,
HD-REN02813-CS,23% HYDROCHLORIC BOWL CLEANER,32 OZ 12/CS,I,*MAIN,Main Warehouse,CS,3,0.1751,0.1751,1.167,0,0,0,0,0,0,29.7922,0,N,,,0,0,,0,(No Supplier Assigned),0,3/28/2024,215010,2/23/2016,12/16/2025,Y,0.0056,N,0,0,111423,1,10432,
ID-010047-CS,29X14 PLASTIC WHITE TABLESKIRT,6/CS,I,*MAIN,Main Warehouse,CS,6,0,0,0,0,0,0,0,0,0,25.8,0,N,,,0,0,,0,(No Supplier Assigned),0,4/12/2023,214493-1,11/13/2017,4/29/2025,Y,0,N,0,0,111431,1,10306,
HD-5048-4B-CS,50X48 1.7 MIL BLK CANLINER,100/CS,I,*MAIN,Main Warehouse,cs,,0.2143,0.1751,1.167,0,0,0,0,0,0,45.7325,0,N,,,0,0,,0,(No Supplier Assigned),0,5/2/2025,215528-1,3/21/2016,11/19/2025,Y,0.0333,N,0,0,111437,1,10432,
ID-PL100N-CS,1oz CLEAR PORT CONT LID,PL100N 2500/CS,I,*MAIN,Main Warehouse,CS,7,0,0,0,-1,0,0,-1,0,-1,17.252,-17.25,N,,,0,0,,0,(No Supplier Assigned),0,6/28/2017,210818,4/14/2017,4/1/2026,Y,0.0056,N,0,0,111531,1,10306,
ID-TS35-CS,TS35 35oz CLEAR HINGED LID TUB,150/CASE,I,*MAIN,Main Warehouse,CS,,0,0,62.499,155,0,0,155,10,145,39.68,6150.4,N,,,0,0,,0,(No Supplier Assigned),0,3/19/2026,216009,5/22/2017,3/30/2026,Y,0.6944,N,0,0,111532,1,10306,
ID-070035-CS,14x10x4.25 SHEET CAKE BOX,100/CS,I,*MAIN,Main Warehouse,CS,,0,0,0.999,2,0,0,2,0,2,72.75,145.5,N,,,0,0,,0,(No Supplier Assigned),0,5/29/2025,215612-1,4/28/2017,6/12/2025,Y,0,N,0,0,111533,1,10306,
ID-4J6-CS,DART 4J6 4oz SQUAT FOAM CONT,(6JL LID) 1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0,1,0,0,1,0,1,27.38,27.38,Y,4/1/2025,215524,1,18.19,,DADEP100,DADE PAPER,1,7/31/2025,215715,5/17/2018,3/6/2026,Y,0.0056,N,0,0,111535,1,10306,
LD-3242-RL,39x9x90 3MIL TWIN MAT BAG,75/CS,I,*MAIN,Main Warehouse,RL,,0.2334,0.2334,1.167,0,0,0,0,0,0,104.66,0,N,,,0,0,,0,(No Supplier Assigned),0,3/4/2025,215470,10/5/2020,3/5/2025,Y,0,N,0,0,111541,1,10136,
LD-3244-RL,54X9X90 3 MIL FULL MAT BAG,60/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,107.79,0,N,,,0,0,,0,(No Supplier Assigned),0,3/4/2025,215470,2/25/2021,3/5/2025,Y,0,N,0,0,111542,1,10136,
ID-TS8CCR-CS,TS8CCR GRAB N GO 8oz CUP W/LID,TAMPER EVIDENT 272/CS,I,*MAIN,Main Warehouse,CS,,0,0,23.334,65,0,0,65,5,60,20.72,1346.8,Y,3/2/2026,216026,30,20.72,,DADEP100,DADE PAPER,30,3/19/2026,216009,7/25/2017,4/14/2026,Y,0.9167,N,0,0,111558,1,10306,
ID-CC2R-CS,CC2R 2oz CUP INSERT (TS12CCR),1200/CS,I,*MAIN,Main Warehouse,CS,,0,0,11.166,15,0,0,15,3,12,50.8146,762.22,N,,,0,0,,0,(No Supplier Assigned),0,3/19/2026,216009,7/25/2017,4/14/2026,Y,0.3611,N,0,0,111560,1,10306,
ST-32.22.48-RL,34x22x48 .003 60/RL,BAGS FOR SALAD CART,I,*MAIN,Main Warehouse,ROLL,,7.788,2.124,2.832,0,0,0,0,0,0,71.24,0,N,,,0,0,,0,(No Supplier Assigned),0,9/12/2025,215752,8/28/2017,9/12/2025,Y,0,N,0,0,111561,1,10277,
ID-323000-05-CS,VIC BAY LIQUID METAL SAFE,DETERGENT 5GAL PAIL,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,68.88,0,N,,,0,0,,0,(No Supplier Assigned),0,6/19/2025,215649,8/24/2017,6/24/2025,Y,0,N,0,0,111569,1,10306,
HD-REN05151-EA,JR JUMBO SINGLE ROLL TOILET,DISPENSER- BLK,I,*MAIN,Main Warehouse,Each,,0.0777,0,0,1,0,0,1,0,1,15.0675,15.07,N,,,0,0,,0,(No Supplier Assigned),0,6/21/2024,215135,8/31/2017,11/26/2025,Y,0.0056,N,0,0,111574,1,10432,
HD-REN02311-EA,5x36 DUST MOP HEAD LOOP END,SLIP ON BACKING BLUE,I,*MAIN,Main Warehouse,Each,,0.3527,0.275,1.833,3,0,0,3,0,3,12.12,36.36,N,,,0,0,,0,(No Supplier Assigned),0,2/25/2025,215466,9/18/2017,2/25/2026,Y,0.0056,N,0,0,111575,1,10432,
ID-265648-CS,INCREDIBOWL CLR 10oz LID,LH4800D 500/CS #4334810,I,*MAIN,Main Warehouse,CS,,0,0,5.001,4,0,0,4,2,2,31.83,127.32,N,,,0,0,,0,(No Supplier Assigned),0,2/11/2026,215986,9/21/2017,2/11/2026,Y,0.0778,N,0,0,111576,1,10306,
